document_id,equipment_id,eqnet_equipment_id,org_name,prefecture_before,prefecture_after,region_before,region_after,prefecture_source,match_mode,matched_org_name
eqnet-595,eqnet-595,595,群馬大学 研究・産学連携推進機構 高度研究推進・支援部門 機器分析センター,,群馬県,,関東,eqnet_org_map,prefix,群馬大学
eqnet-603,eqnet-603,603,鳥取大学 研究推進機構,,鳥取県,,中国,eqnet_org_map,prefix,鳥取大学
eqnet-607,eqnet-607,607,佐賀大学 総合分析実験センター 本庄地区 機器分析部門,,佐賀県,,九州,eqnet_org_map,prefix,佐賀大学
eqnet-610,eqnet-610,610,広島大学 自然科学研究支援開発センター 機器共用・分析部門 核磁気共鳴装置,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-613,eqnet-613,613,鳥取大学 研究推進機構,,鳥取県,,中国,eqnet_org_map,prefix,鳥取大学
eqnet-624,eqnet-624,624,宇都宮大学 研究推進機構 機器分析センター 管理室,,栃木県,,関東,eqnet_org_map,prefix,宇都宮大学
eqnet-626,eqnet-626,626,宇都宮大学 研究推進機構 機器分析センター 管理室,,栃木県,,関東,eqnet_org_map,prefix,宇都宮大学
eqnet-634,eqnet-634,634,大阪教育大学 教育学部 教育協働学科理数情報専攻,,大阪府,,関西,eqnet_org_map,prefix,大阪教育大学
eqnet-637,eqnet-637,637,宮崎大学 産学・地域連携センター 機器分析支援部門,,宮崎県,,九州,eqnet_org_map,prefix,宮崎大学
eqnet-642,eqnet-642,642,京都工芸繊維大学 オープンファシリティセンター,,京都府,,関西,eqnet_org_map,prefix,京都工芸繊維大学
eqnet-643,eqnet-643,643,京都工芸繊維大学 オープンファシリティセンター,,京都府,,関西,eqnet_org_map,prefix,京都工芸繊維大学
eqnet-644,eqnet-644,644,横浜国立大学 研究推進機構 機器分析評価センター,,神奈川県,,関東,eqnet_org_map,prefix,横浜国立大学
eqnet-645,eqnet-645,645,静岡大学 機器分析センター,,静岡県,,中部,eqnet_org_map,prefix,静岡大学
eqnet-648,eqnet-648,648,東京農工大学 学術研究支援総合センター 遺伝子実験施設,,東京都,,関東,eqnet_org_map,prefix,東京農工大学
eqnet-649,eqnet-649,649,東京農工大学 学術研究支援総合センター 遺伝子実験施設,,東京都,,関東,eqnet_org_map,prefix,東京農工大学
eqnet-650,eqnet-650,650,東京農工大学 学術研究支援総合センター 遺伝子実験施設,,東京都,,関東,eqnet_org_map,prefix,東京農工大学
eqnet-651,eqnet-651,651,東京農工大学 学術研究支援総合センター 遺伝子実験施設,,東京都,,関東,eqnet_org_map,prefix,東京農工大学
eqnet-652,eqnet-652,652,東京農工大学 学術研究支援総合センター 遺伝子実験施設,,東京都,,関東,eqnet_org_map,prefix,東京農工大学
eqnet-653,eqnet-653,653,東京農工大学 学術研究支援総合センター 遺伝子実験施設,,東京都,,関東,eqnet_org_map,prefix,東京農工大学
eqnet-658,eqnet-658,658,広島大学 自然科学研究支援開発センター 機器共用・分析部門 質量分析装置,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-66,eqnet-66,66,京都大学 薬学研究科,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-661,eqnet-661,661,広島大学 自然科学研究支援開発センター 機器共用・分析部門 電子顕微鏡,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-663,eqnet-663,663,広島大学 自然科学研究支援開発センター 機器共用・分析部門 核磁気共鳴装置,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-67,eqnet-67,67,奈良先端科学技術大学院大学 マテリアル研究プラットフォームセンター マテリアルファシリティー共用部門,,奈良県,,関西,eqnet_org_map,prefix,奈良先端科学技術大学院大学
eqnet-679,eqnet-679,679,金沢大学 理工研究域 環境デザイン学系 極限環境研究室,,石川県,,中部,eqnet_org_map,prefix,金沢大学
eqnet-681,eqnet-681,681,岡山大学 自然生命科学研究支援センター 分析計測分野,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-689,eqnet-689,689,岡山大学 自然生命科学研究支援センター 分析計測分野,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-693,eqnet-693,693,岡山大学 自然生命科学研究支援センター 分析計測分野,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-694,eqnet-694,694,岡山大学 自然生命科学研究支援センター 分析計測分野,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-695,eqnet-695,695,福井大学 産学官連携本部,,福井県,,中部,eqnet_org_map,prefix,福井大学
eqnet-709,eqnet-709,709,広島大学 自然科学研究支援開発センター 機器共用・分析部門 シーケンサー,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-712,eqnet-712,712,広島大学 先進理工系科学研究科 社会基盤環境工学プログラム,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-713,eqnet-713,713,広島大学 先進理工系科学研究科 社会基盤環境工学プログラム,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-714,eqnet-714,714,広島大学 先進理工系科学研究科 社会基盤環境工学プログラム,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-715,eqnet-715,715,茨城大学 研究設備共用センター 日立分室,,茨城県,,関東,eqnet_org_map,prefix,茨城大学
eqnet-717,eqnet-717,717,茨城大学 研究設備共用センター 日立分室,,茨城県,,関東,eqnet_org_map,prefix,茨城大学
eqnet-718,eqnet-718,718,茨城大学 研究設備共用センター 日立分室,,茨城県,,関東,eqnet_org_map,prefix,茨城大学
eqnet-72,eqnet-72,72,京都大学 化学研究所 構造有機化学 構造有機化学,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-723,eqnet-723,723,広島大学 自然科学研究支援開発センター 機器共用・分析部門 シーケンサー,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-728,eqnet-728,728,広島大学 自然科学研究支援開発センター 機器共用・分析部門 共焦点レーザー顕微鏡,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-735,eqnet-735,735,東京農工大学 先進植物工場研究施設 実験室,,東京都,,関東,eqnet_org_map,prefix,東京農工大学
eqnet-736,eqnet-736,736,東京農工大学 先進植物工場研究施設 実験室,,東京都,,関東,eqnet_org_map,prefix,東京農工大学
eqnet-737,eqnet-737,737,東京農工大学 先進植物工場研究施設 実験室,,東京都,,関東,eqnet_org_map,prefix,東京農工大学
eqnet-738,eqnet-738,738,東京農工大学 先進植物工場研究施設 実験室,,東京都,,関東,eqnet_org_map,prefix,東京農工大学
eqnet-739,eqnet-739,739,東京農工大学 先進植物工場研究施設 実験室,,東京都,,関東,eqnet_org_map,prefix,東京農工大学
eqnet-741,eqnet-741,741,東京農工大学 先進植物工場研究施設 実験室,,東京都,,関東,eqnet_org_map,prefix,東京農工大学
eqnet-742,eqnet-742,742,東京農工大学 先進植物工場研究施設 実験室,,東京都,,関東,eqnet_org_map,prefix,東京農工大学
eqnet-743,eqnet-743,743,東京農工大学 先進植物工場研究施設 実験室,,東京都,,関東,eqnet_org_map,prefix,東京農工大学
eqnet-746,eqnet-746,746,東京農工大学 農学府,,東京都,,関東,eqnet_org_map,prefix,東京農工大学
eqnet-75,eqnet-75,75,京都大学 化学研究所 有機元素化学 有機元素化学,,京都府,,関西,eqnet_org_map,prefix,京都大学
eqnet-754,eqnet-754,754,東京農工大学 工学府 有機材料化学科 渡辺研究室,,東京都,,関東,eqnet_org_map,prefix,東京農工大学
eqnet-755,eqnet-755,755,東京農工大学 工学府 有機材料化学科 渡辺研究室,,東京都,,関東,eqnet_org_map,prefix,東京農工大学
eqnet-758,eqnet-758,758,広島大学 先進理工系科学研究科 機械工学プログラム 接合プロセス工学研究室,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-760,eqnet-760,760,横浜国立大学 研究推進機構 機器分析評価センター,,神奈川県,,関東,eqnet_org_map,prefix,横浜国立大学
eqnet-761,eqnet-761,761,宮崎大学 産学・地域連携センター 機器分析支援部門,,宮崎県,,九州,eqnet_org_map,prefix,宮崎大学
eqnet-762,eqnet-762,762,宮崎大学 産学・地域連携センター 機器分析支援部門,,宮崎県,,九州,eqnet_org_map,prefix,宮崎大学
eqnet-765,eqnet-765,765,東京農工大学 学術研究支援総合センター 遺伝子実験施設,,東京都,,関東,eqnet_org_map,prefix,東京農工大学
eqnet-80,eqnet-80,80,大阪大学 蛋白質研究所 附属蛋白質解析先端研究センター,,大阪府,,関西,eqnet_org_map,prefix,大阪大学
eqnet-804,eqnet-804,804,東京科学大学 オープンファシリティセンター すずかけ台分析部門,,東京都,,関東,eqnet_org_map,prefix,東京科学大学
eqnet-805,eqnet-805,805,東京科学大学 オープンファシリティセンター すずかけ台分析部門,,東京都,,関東,eqnet_org_map,prefix,東京科学大学
eqnet-807,eqnet-807,807,岡山大学 自然生命科学研究支援センター 分析計測分野,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-81,eqnet-81,81,大阪大学 産業科学研究所 量子ビーム科学研究施設,,大阪府,,関西,eqnet_org_map,prefix,大阪大学
eqnet-815,eqnet-815,815,鹿児島大学 先端科学研究推進センター 研究支援ユニット 機器分析部門,,鹿児島県,,九州,eqnet_org_map,prefix,鹿児島大学
eqnet-817-287a9c11,eqnet-817-287a9c11,817,長崎大学 水産・環境科学総合研究科 環境科学領域,,長崎県,,九州,eqnet_org_map,prefix,長崎大学
eqnet-819,eqnet-819,819,広島大学 自然科学研究支援開発センター 機器共用・分析部門 質量分析装置,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-82,eqnet-82,82,大阪大学 産業科学研究所 総合解析センター,,大阪府,,関西,eqnet_org_map,prefix,大阪大学
eqnet-824,eqnet-824,824,岡山大学 自然生命科学研究支援センター,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-825,eqnet-825,825,岡山大学 自然生命科学研究支援センター ゲノムプロテオーム解析部門,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-827,eqnet-827,827,鳥取大学 研究推進機構,,鳥取県,,中国,eqnet_org_map,prefix,鳥取大学
eqnet-831,eqnet-831,831,宮崎大学 産学・地域連携センター 機器分析支援部門,,宮崎県,,九州,eqnet_org_map,prefix,宮崎大学
eqnet-832,eqnet-832,832,宮崎大学 産学・地域連携センター 機器分析支援部門,,宮崎県,,九州,eqnet_org_map,prefix,宮崎大学
eqnet-833,eqnet-833,833,島根大学 研究・学術情報本部 総合科学研究支援センター 遺伝子機能解析部門3,,島根県,,中国,eqnet_org_map,prefix,島根大学
eqnet-838,eqnet-838,838,鳥取大学 研究推進機構,,鳥取県,,中国,eqnet_org_map,prefix,鳥取大学
eqnet-839,eqnet-839,839,鳥取大学 研究推進機構,,鳥取県,,中国,eqnet_org_map,prefix,鳥取大学
eqnet-843,eqnet-843,843,鳥取大学 研究推進機構,,鳥取県,,中国,eqnet_org_map,prefix,鳥取大学
eqnet-845,eqnet-845,845,鳥取大学 研究推進機構,,鳥取県,,中国,eqnet_org_map,prefix,鳥取大学
eqnet-846,eqnet-846,846,鳥取大学 研究推進機構,,鳥取県,,中国,eqnet_org_map,prefix,鳥取大学
eqnet-847,eqnet-847,847,鳥取大学 研究推進機構,,鳥取県,,中国,eqnet_org_map,prefix,鳥取大学
eqnet-850,eqnet-850,850,広島大学 先進理工系科学研究科 応用化学プログラム 機能性色素化学,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-851,eqnet-851,851,東京科学大学 オープンファシリティセンター 研究基盤戦略室 ファシリティステーション部門,,東京都,,関東,eqnet_org_map,prefix,東京科学大学
eqnet-852,eqnet-852,852,千葉大学 共用機器センター 共用機器センタ- 共用機器センター,,千葉県,,関東,eqnet_org_map,prefix,千葉大学
eqnet-853,eqnet-853,853,島根大学 研究・学術情報本部 総合科学研究支援センター 生体情報・RI実験部門,,島根県,,中国,eqnet_org_map,prefix,島根大学
eqnet-855,eqnet-855,855,東京農工大学 工学府,,東京都,,関東,eqnet_org_map,prefix,東京農工大学
eqnet-856,eqnet-856,856,東京農工大学 工学府,,東京都,,関東,eqnet_org_map,prefix,東京農工大学
eqnet-857,eqnet-857,857,東京農工大学 工学府,,東京都,,関東,eqnet_org_map,prefix,東京農工大学
eqnet-858,eqnet-858,858,東京農工大学 工学府,,東京都,,関東,eqnet_org_map,prefix,東京農工大学
eqnet-859,eqnet-859,859,東京農工大学 工学府,,東京都,,関東,eqnet_org_map,prefix,東京農工大学
eqnet-861,eqnet-861,861,東京農工大学 工学府,,東京都,,関東,eqnet_org_map,prefix,東京農工大学
eqnet-862,eqnet-862,862,東京農工大学 工学府,,東京都,,関東,eqnet_org_map,prefix,東京農工大学
eqnet-863,eqnet-863,863,東京農工大学 工学府,,東京都,,関東,eqnet_org_map,prefix,東京農工大学
eqnet-870,eqnet-870,870,東京農工大学 工学府,,東京都,,関東,eqnet_org_map,prefix,東京農工大学
eqnet-871,eqnet-871,871,東京農工大学 工学府 生命工学科 斉藤研究室,,東京都,,関東,eqnet_org_map,prefix,東京農工大学
eqnet-872,eqnet-872,872,東京農工大学 生物システム応用科学府 生物機能システム科学専攻,,東京都,,関東,eqnet_org_map,prefix,東京農工大学
eqnet-876,eqnet-876,876,東京農工大学 生物システム応用科学府 生物機能システム科学専攻,,東京都,,関東,eqnet_org_map,prefix,東京農工大学
eqnet-879,eqnet-879,879,広島大学 自然科学研究支援開発センター 機器共用・分析部門 質量分析装置,,広島県,,中国,eqnet_org_map,prefix,広島大学
eqnet-88,eqnet-88,88,岡山大学 自然生命科学研究支援センター 分析計測分野,,岡山県,,中国,eqnet_org_map,prefix,岡山大学
eqnet-884,eqnet-884,884,山口大学 総合科学実験センター 遺伝子実験施設,,山口県,,中国,eqnet_org_map,prefix,山口大学
