doc_id,equipment_id,name,org_name,eqnet_equipment_id,status,before_general,before_detail,new_general,new_detail,category_changed,fallback
11wM34fJblmrVWuI1f3W,11wM34fJblmrVWuI1f3W,マルバーン ゼータサイザーナノZS (粒子径・ゼータ電位・分子量測定装置),岐阜大学 高等研究院 科学研究基盤センター 機器分析分野,,fallback,粒子径等測定装置(Particle Measurement Instrument),,その他,粒子径等測定装置(Particle Measurement Instrument),True,True
144peCBXV2lAN3oKPkQJ,144peCBXV2lAN3oKPkQJ,卓上微量超遠心機,東京工業大学,,fallback,理化学機器,遠心分離機・ろ過機器 / -,その他,理化学機器 / 遠心分離機・ろ過機器 / -,True,True
14fs2yDkne7h4YrUgeGr,HOKUDAI-AP-901663,集細胞遠心装置サイトスピン4,北海道大学,,fallback,前処理装置_HU (Sample Preparation Equipment),None,その他,前処理装置_HU (Sample Preparation Equipment) / None,True,True
14lPjsdnWlNxXB4v7pt0,14lPjsdnWlNxXB4v7pt0,X線CT,東京工業大学,,fallback,分析,電磁気分析装置 / その他X線分析装置,その他,分析 / 電磁気分析装置 / その他X線分析装置,True,True
14rIojvxm5PuFJCrmkVq,NITECH-jem1400p,透過型電子顕微鏡(TEM),名古屋工業大学,,fallback,分析装置・機器紹介,透過型電子顕微鏡室III,その他,分析装置・機器紹介 / 透過型電子顕微鏡室III,True,True
17TxDa0xwABCpg3ytRA1,17TxDa0xwABCpg3ytRA1,ブルカー・AXS社製 S8 TIGER-MA 1kW,岐阜大学 高等研究院 科学研究基盤センター 機器分析分野,,fallback,波長分散型蛍光X線分析装置(XRF),,その他,波長分散型蛍光X線分析装置(XRF),True,True
17Z4ydqRJK2Xt3ht83jC,TOHOKU-1041,[1041]ナノイオンダイナミクス AV400WB,東北大学,,fallback,分析,核磁気共鳴,その他,分析 / 核磁気共鳴,True,True
17qXrRwMVQnE8hmUELPc,17qXrRwMVQnE8hmUELPc,超純水装置,大分大学 医学部 バイオラボセンター,,fallback,バイオラボセンター,,その他,バイオラボセンター,True,True
180qjexbzEe80TORTwUD,NIMS-341-NF0276,蒸気二流体洗浄装置 [SSM101],物質・材料研究機構 NIMS Open Facility,,fallback,加工・作製,微細加工,その他,加工・作製 / 微細加工,True,True
18AVZB6C1bJVhmBuNmMk,18AVZB6C1bJVhmBuNmMk,血圧計,鳥取大学 共同利用設備,,fallback,計測・測定,,その他,計測・測定,True,True
18DvPw67tvAXVJmbg1zr,HOKUDAI-AP-901538,自動セルカウンター CountessII FL Automated Cell,北海道大学,,fallback,バイオ関連分析装置_HU (Bio-related Analytical Equipment),None,その他,バイオ関連分析装置_HU (Bio-related Analytical Equipment) / None,True,True
18cD1j5XZicI937DXdd6,TSUKUBA-329,電界放出型クライオ電子顕微鏡 CRYO ARM300II,筑波大学 オープンファシリティー推進機構,,fallback,電子顕微鏡,,その他,電子顕微鏡,True,True
18mn7GFnU1Dr9kPnwSP3,18mn7GFnU1Dr9kPnwSP3,フローサイトメーター (BD FACS Verse),広島大学 自然科学研究支援開発センター 機器共用・分析部門,,fallback,フローサイトメーター(FCM),,その他,フローサイトメーター(FCM),True,True
19R4YvX3KuxiIQjACLDA,19R4YvX3KuxiIQjACLDA,中性子捕獲ガンマ線測定用Ge検出器,東京工業大学,,fallback,計測・測定,電磁波・粒子線 / 放射線,その他,計測・測定 / 電磁波・粒子線 / 放射線,True,True
19xtBShEffIS0kSr92nK,HOKUDAI-AP-902124,キャピラリ電気泳動システム,北海道大学,,fallback,クロマトグラフ_HU (Chromatography Equipment),None,その他,クロマトグラフ_HU (Chromatography Equipment) / None,True,True
1AVt3lS0mwwzneCJc2Fj,HOKUDAI-AP-100239,走査型電子顕微鏡(SEM-EDS),北海道大学,,fallback,顕微鏡(電子) (Electron Microscopes),走査型電子顕微鏡(SEM) (Scanning Electron Microscope (SEM)),その他,顕微鏡(電子) (Electron Microscopes) / 走査型電子顕微鏡(SEM) (Scanning Electron Microscope (SEM)),True,True
1BIJIW3QrDiI6yqIxbe3,KYUSHU-e-3500,イオンミリング装置(E-3500),九州大学 中央分析センター(伊都地区),,fallback,,,その他,未分類,True,True
1CVS8L28rF0CmZZb2B5F,1CVS8L28rF0CmZZb2B5F,小角X線散乱装置,九州大学 工学研究院部局管理装置,,fallback,,,その他,未分類,True,True
1Cp2ZvYlXg1LXVblWySf,HOKUDAI-AP-902043,ZOE FLUORESCENT CELL IMAGER,北海道大学,,fallback,顕微鏡(その他)_HU (Other Microscopes),None,その他,顕微鏡(その他)_HU (Other Microscopes) / None,True,True
1D13S9JXQOogLw1QYEme,1D13S9JXQOogLw1QYEme,BL-14B High-precision X-ray Optics,高エネルギー加速器研究機構 Photon Factory,,fallback,ビームライン,,その他,ビームライン,True,True
1GlnCskVXwsVTbgHy175,NIMS-171-NF0047,ゼータ電位計(ナノ材料分析装置群),物質・材料研究機構 NIMS Open Facility,,fallback,分析・計測,物性評価,その他,分析・計測 / 物性評価,True,True
1HM0TVXyYopXAmOIK2di,1HM0TVXyYopXAmOIK2di,液体シンチレーションカウンター-型式:AccuFLEX LSC-8000,愛媛大学 学術支援センター 応用タンパク質研究支援部門,,fallback,RI実験室の設置機器,,その他,RI実験室の設置機器,True,True
1HNRX4K9YTrJqSiAXGHx,1HNRX4K9YTrJqSiAXGHx,ICP-RIE,東京工業大学,,fallback,半導体・MEMS加工,前工程装置 / エッチング装置,その他,半導体・MEMS加工 / 前工程装置 / エッチング装置,True,True
1HeyGHTDSIjZwCwNWsHp,TOHOKU-623,[623]ショア硬度計〔リンク〕,東北大学,,fallback,観察,物性評価,その他,観察 / 物性評価,True,True
1HtBkxqJphAwViRS5Hzr,NAGASAKI-234,小動物用PET/SPECT/CT,長崎大学,,fallback,アイソトープ実験施設,イメージング,その他,アイソトープ実験施設 / イメージング,True,True
1KXJYIlEYrCDJLdosGOh,1KXJYIlEYrCDJLdosGOh,高速アミノ酸分析計,鳥取大学 共同利用設備,,fallback,タンパク質解析,,その他,タンパク質解析,True,True
1LsPsu2POKWU3umVtwHl,UTOKYO-145,全自動水平型多目的X線回折装置 X線回折装置SmartLab,東京大学,,fallback,研究設備,,その他,研究設備,True,True
1Niar8Fos83onYcFFwJG,YAMAGUCHI-etc50,オールインワン蛍光顕微鏡,山口大学 リサーチファシリティマネジメントセンター,,fallback,光学顕微鏡/病理,その他主要機器,その他,光学顕微鏡/病理 / その他主要機器,True,True
1OSL0cQm7hcne9esfaR5,OBIHIRO-13,プリズム分光型共焦点レーザー顕微鏡(2014007),帯広畜産大学 産学連携センター 共同利用設備ステーション,,fallback,共同利用設備ステーション,顕微鏡,その他,共同利用設備ステーション / 顕微鏡,True,True
1OldRKTU4L8woPydKKA2,HOKUDAI-AP-901963,卓上型ランプ加熱装置,北海道大学,,fallback,前処理装置_HU (Sample Preparation Equipment),None,その他,前処理装置_HU (Sample Preparation Equipment) / None,True,True
1Q379Eu9aEx2gwrIUVPS,KYUSHU-ESR,電子共鳴装置(*) JEOL JES-FA200,九州大学 中央分析センター(伊都地区),,fallback,,,その他,未分類,True,True
1QD2p1S5DKOJJ3rD2bdj,YAMANASHI-ad4a208771,マイクロソー,山梨大学 機器分析センター,,fallback,電顕前処理,,その他,電顕前処理,True,True
1QTLUWNPEHPA5VhOIXm0,1QTLUWNPEHPA5VhOIXm0,プロテオミクス解析用ワークステーション,東京工業大学,,fallback,ライフサイエンス,プロテオミクス / -,その他,ライフサイエンス / プロテオミクス / -,True,True
1QXJatzkjW4hOgzXRl7K,1QXJatzkjW4hOgzXRl7K,イネゲノム構造機能解析システム1-1 (バイオハザード対応グロースキャビネット コイトトロン SBH-3024A 特殊型) (1/4スペース),新潟大学 農学部,,fallback,その他,温室群,その他,その他 / 温室群,True,True
1R7qtn1OuBrgSmId00HW,TOHOKU-778,[778]マトリクス支援レーザー脱離イオン化飛行時間型質量分析装置,東北大学,,fallback,分析,質量分析,その他,分析 / 質量分析,True,True
1RY8i59hsB371WVwoD5k,HOKUDAI-AP-901300,FT-NMR装置,北海道大学,,fallback,磁気共鳴装置_HU (Magnetic Resonance Equipment),None,その他,磁気共鳴装置_HU (Magnetic Resonance Equipment) / None,True,True
1RqWqYWAzUTLpNog7DjJ,KANAZAWA-8,試料構造評価装置,金沢大学 疾患モデル総合研究センター 機器分析研究施設,,fallback,機器分析研究施設,共同利用機器,その他,機器分析研究施設 / 共同利用機器,True,True
1RrOCPTBlSn7oboW3nPN,OBIHIRO-143,卓上型ピペット検査機器SmartCheck(2021008),帯広畜産大学 産学連携センター 共同利用設備ステーション,,fallback,共同利用設備ステーション,その他,その他,共同利用設備ステーション / その他,True,True
1S91tXmCvy9E6T1lsd0G,HOKUDAI-AP-901931,小型・高出力QスイッチパルスYAGレーザー,北海道大学,,fallback,周辺設備_HU (Peripheral Equipment),None,その他,周辺設備_HU (Peripheral Equipment) / None,True,True
1T0W8cLFapEbFfPddsF0,KYUSHU-ulvac-phi-apex-esca,X線光電子分光分析装置 (ULVAC-PHI APEX ESCA),九州大学 中央分析センター部局管理装置(筑紫地区),,fallback,,,その他,未分類,True,True
1TsUcjMZ06wfDotWvSLt,UTOKYO-137,高感度熱分析装置 示差走査熱量計DSC 204 F1 Phoenix/μ-Sensor,東京大学,,fallback,研究設備,,その他,研究設備,True,True
1VMGWsKghcFjEE5GKqR8,NAGASAKI-252,マルチタイプICP発光分析装置,長崎大学,,fallback,環境保全センター,分離分析,その他,環境保全センター / 分離分析,True,True
1Wq4jSYfcU819rYCxFZn,AIST-J03-126,セミオートプローバ,産業技術総合研究所,,fallback,,,その他,未分類,True,True
1WsqI836RhQy4r2Y1qOf,TOKUSHIMA-74,モバイル型表面粗さ測定器,徳島大学 地域協働技術センター,,fallback,工作機械,,その他,工作機械,True,True
1Wv0PXBQ6owC3OUjaMNk,1Wv0PXBQ6owC3OUjaMNk,高速液体クロマトグラフ・Nexera Lite,新潟大学 日本酒学センター,,fallback,分析機器,クロマトグラフィー,その他,分析機器 / クロマトグラフィー,True,True
1XokcifxqTHolFts5zcW,1XokcifxqTHolFts5zcW,汎用3D構造データ高精度収集・造形システム,京都大学 工学部・大学院工学研究科,,fallback,電気系,,その他,電気系,True,True
1YQCZO6QQAsCEr4xWVRi,1YQCZO6QQAsCEr4xWVRi,電子スピン共鳴装置,茨城大学 研究設備共用センター,,fallback,水戸地区,,その他,水戸地区,True,True
1Z2kC4EV61EQLv2TXrka,TOHOKU-1070,[1070]木材チッパー,東北大学,,fallback,バイオ関連,植物関係,その他,バイオ関連 / 植物関係,True,True
1ZMnHCoQXDulnUFMettk,1ZMnHCoQXDulnUFMettk,吸入麻酔装置(空気混合型),鳥取大学 共同利用設備,,fallback,動植物育成・培養・発酵,,その他,動植物育成・培養・発酵,True,True
1ZN05aO0S1cGJwOjnoF1,OBIHIRO-69,CLC Genomics Workbench(2017003),帯広畜産大学 産学連携センター 共同利用設備ステーション,,fallback,共同利用設備ステーション,シークエンサー,その他,共同利用設備ステーション / シークエンサー,True,True
1a5HSyocNLmRnYZyN4nS,SAGA-2365,画像解析ソフトウェア,佐賀大学 総合分析実験センター,,fallback,研究設備,全学2,その他,研究設備 / 全学2,True,True
1a91FTrZuLlCGrSBqJvC,HOKUDAI-AP-901352,卓上型NMRシステム装置,北海道大学,,fallback,磁気共鳴装置_HU (Magnetic Resonance Equipment),None,その他,磁気共鳴装置_HU (Magnetic Resonance Equipment) / None,True,True
1aAqQrCCVXNq3Jf09gK3,1aAqQrCCVXNq3Jf09gK3,超低温フリーザー_04 パナソニックヘルスケア MDF-DC500-VX-PJ,新潟大学 医学科研究推進センター,,fallback,その他,低温装置,その他,その他 / 低温装置,True,True
1aMlQPrAHOb5yzxwXzCr,1aMlQPrAHOb5yzxwXzCr,グラインダー,東京工業大学,,fallback,ライフサイエンス,- / -,その他,ライフサイエンス / - / -,True,True
1aTBDZrSp9e0Ly3w5vyG,HOKUDAI-AP-901885,細胞組織培養器,北海道大学,,fallback,周辺設備_HU (Peripheral Equipment),None,その他,周辺設備_HU (Peripheral Equipment) / None,True,True
1cJjB9yjpdA8iCcVTDYF,NAGASAKI-128,イメージング機能付マルチモードプレートリーダーシステム,長崎大学,,fallback,薬学研究ユニット共用システム,イメージング,その他,薬学研究ユニット共用システム / イメージング,True,True
1ch3WyAq75poTcp91kSE,HOKUDAI-AP-902103,モノクロデジタルカメラ,北海道大学,,fallback,顕微鏡(電子)_HU (Electron Microscopes),None,その他,顕微鏡(電子)_HU (Electron Microscopes) / None,True,True
1dDbXvTMyywgsa99Jo4w,HOKUDAI-AP-100081,磁気特性測定装置 MPMS-XL,北海道大学,,fallback,物性測定装置 (Physical Property Measurement Equipment),その他の物性測定装置 (Other Physical Property Measurement Equipment),その他,物性測定装置 (Physical Property Measurement Equipment) / その他の物性測定装置 (Other Physical Property Measurement Equipment),True,True
1dE41in0VxCxTmwxWWLT,OBIHIRO-132,蛍光倒立顕微鏡 THUNDER Imager 3D(2021003),帯広畜産大学 産学連携センター 共同利用設備ステーション,,fallback,共同利用設備ステーション,顕微鏡,その他,共同利用設備ステーション / 顕微鏡,True,True
1dFofostq7qUgoDK2gzm,1dFofostq7qUgoDK2gzm,ASTEC社 低酸素インキュベーター,新潟大学 医学部医学科,,fallback,その他,恒温・高温・低温装置,その他,その他 / 恒温・高温・低温装置,True,True
1dSXz2kL4aJH5D3QdUEV,NAIST-NR-101,500MHz NMR,奈良先端科学技術大学院大学 マテリアル先端リサーチインフラ事業,,fallback,核磁気共鳴・電子スピン共鳴,,その他,核磁気共鳴・電子スピン共鳴,True,True
1eEN9KtZzwfWNVFej9el,1eEN9KtZzwfWNVFej9el,油圧式万能試験機,東京工業大学,,fallback,その他,大型実験設備 / -,その他,その他 / 大型実験設備 / -,True,True
1eJKo7TWZ3m43k4yb7XB,NAGASAKI-270,液体クロマトグラフィシステム AKTA pure,長崎大学,,fallback,水産・環境科学総合研究科共用システム,分離分析,その他,水産・環境科学総合研究科共用システム / 分離分析,True,True
1eVSBiFujiCwscZJwTrO,UTOKYO-130,分光照射装置 SCAS-10,東京大学,,fallback,研究設備,,その他,研究設備,True,True
1eXZbYdk7ogB0ROp5G1B,UTOKYO-433,【武田SCR】 ニッケルめっき装置 欠片ー4”メッキ装置,東京大学,,fallback,研究設備,,その他,研究設備,True,True
1eciSJA3OAQ8DhzqRerm,NAGASAKI-75,全自動回転式MICROMロータリーミクロトーム,長崎大学,,fallback,薬学研究ユニット共用システム,試料作製,その他,薬学研究ユニット共用システム / 試料作製,True,True
1ekI9od0c8aAeeOqMH1I,1ekI9od0c8aAeeOqMH1I,エリプソメーター,東京工業大学,,fallback,計測・測定,- / -,その他,計測・測定 / - / -,True,True
1fSXSYRXbwGvdg8dLZ77,TOHOKU-712,[712]2000kN圧縮試験装置,東北大学,,fallback,観察,物性評価,その他,観察 / 物性評価,True,True
1gGuxqPyRlzPmPi6Gpho,HOKUDAI-AP-901473,XPRミクロ天びん,北海道大学,,fallback,周辺設備_HU (Peripheral Equipment),None,その他,周辺設備_HU (Peripheral Equipment) / None,True,True
1gSCwdfdQBub7pNhQO0f,HOKUDAI-AP-901469,キャピラリガスクロマトグラフ,北海道大学,,fallback,クロマトグラフ_HU (Chromatography Equipment),None,その他,クロマトグラフ_HU (Chromatography Equipment) / None,True,True
1hPqNREwTJFLlKqDt6uv,1hPqNREwTJFLlKqDt6uv,3Dレーザースキャナー,東京工業大学,,fallback,計測・測定,長さ・角度・形状 / 表面・形状・体積,その他,計測・測定 / 長さ・角度・形状 / 表面・形状・体積,True,True
1hVB40QjOOLmxONoqdcy,TOHOKU-247,[247]薄膜形成用プラズマCVD装置〔リンク〕,東北大学,,fallback,加工・処理,微細加工・デバイス作製・評価,その他,加工・処理 / 微細加工・デバイス作製・評価,True,True
1iRyYGtSMo82AjWhH1HU,HOKUDAI-AP-100398,示差走査型熱量計,北海道大学,,fallback,バイオ関連分析装置 (Bio-related Analytical Equipment),その他のバイオ関連分析装置 (その他のバイオ関連分析装置),その他,バイオ関連分析装置 (Bio-related Analytical Equipment) / その他のバイオ関連分析装置 (その他のバイオ関連分析装置),True,True
